automobile,"汽车， 机动车","The automobile has changed the way we live.","汽车改变了我们的生活方式。"
fertile,"肥沃的， 富饶的； 能结果的， 能繁殖的； 想象力丰富的","The soil is very fertile.","这片土地很肥沃。"
diversity,"多样性","The diversity of cultures in this city is amazing.","这座城市文化的多样性令人惊叹。"
notion,"概念， 观念； 想法","I have no notion of what he's talking about.","我不知道他在说什么。"
captive,"被监禁的，被困住的；受控制的, 俘虏， 战俘","The soldiers were taken captive.","士兵们被俘虏了。"
dividend,"红利， 股息； 回报， 效益； 被除数","The company paid a dividend to its shareholders.","公司向股东支付了股息。"
popular,"通俗的； 受欢迎的； 流行的","This is a very popular song.","这是一首非常流行的歌曲。"
vice,"恶行， 恶习； 副， 代理","He has a number of vices, including gambling and drinking.","他有很多恶习，包括赌博和酗酒。"
esteem,"尊重， 敬重","I have great esteem for her.","我非常敬重她。"
outweigh,"超过","The benefits outweigh the costs.","利大于弊。"
shear,"剪； 切断， 剪切","The farmer sheared the sheep.","农夫给羊剪毛。"
wedge-shaped,"楔形的","The tool has a wedge-shaped blade.","这个工具有一个楔形的刀片。"
alga,"水藻","Algae are a group of simple, plant-like organisms.","藻类是一组简单的、植物样的生物。"
dupe,"上当者, 欺骗， 愚弄","He was duped into buying a fake watch.","他被骗买了一块假表。"
meteor,"流星","A meteor is a small body of matter from outer space that enters the earth's atmosphere.","流星是来自外太空进入地球大气层的一小块物质。"
empower,"授权， 准许； 使控制局势","The new law will empower women.","新法律将赋予妇女权力。"
suppress,"抑制， 阻止； 镇压， 压制； 禁止发表， 查禁； 阻止…的生长","The government suppressed the rebellion.","政府镇压了叛乱。"
crater,"火山口； 坑","The volcano has a large crater at its summit.","火山顶上有一个大火山口。"
gravitational,"重力的， 万有引力的","The gravitational force of the Earth keeps us from floating away.","地球的引力使我们不会飘走。"
wrinkle,"起皱纹, 皱纹","She has a few wrinkles around her eyes.","她眼角有几条皱纹。"
calm,"平静的；镇静的，沉着的, 使平静， 使镇定， 平息","The sea was calm.","海面很平静。"
supervise,"监督； 指导","She supervises a team of workers.","她监督一个工人团队。"
fabulous,"寓言式的； 难以置信的； 极好的","She looks fabulous in that dress.","她穿那件衣服真漂亮。"
dilemma,"困境， 进退两难的局面","I'm in a dilemma.","我进退两难。"
rub,"擦， 摩擦","She rubbed her hands together to warm them up.","她搓了搓手，让手暖和起来。"
through,"从头到尾，自始至终；直达，径直；彻底，完全, 完成的， 结束的； 直达的， 直通的, 穿过，通过；从头到尾，自始至终；经由，以；因为，由于","We drove through the tunnel.","我们开车穿过隧道。"
rug,"地毯； 围毯","There is a rug on the floor.","地板上有一块地毯。"
hieroglyph,"象形文字， 象形符号","The ancient Egyptians used hieroglyphs to write.","古埃及人使用象形文字书写。"
towering,"高耸的； 杰出的","The towering mountains were covered in snow.","高耸的群山被白雪覆盖。"
occasional,"偶然的， 不经常的； 临时的","I have an occasional cigarette.","我偶尔抽根烟。"
enact,"制定法律， 颁布； 扮演","The government has enacted a new law.","政府颁布了一项新法律。"
deviant,"不正常的，越出常规的, 不正常的人","His behavior is deviant.","他的行为不正常。"
pharaoh,"法老","The pharaohs were the rulers of ancient Egypt.","法老是古埃及的统治者。"
scrutinize,"仔细检查， 细察","He scrutinized the document carefully.","他仔细检查了这份文件。"
realtor,"房地产经纪人","I need to find a realtor to help me sell my house.","我需要找一个房地产经纪人来帮我卖掉我的房子。"
debate,"辩论； 讨论， 争论","There was a lively debate about the new law.","关于新法律的辩论很热烈。"
spacecraft,"航天器， 宇宙飞船","The spacecraft is on its way to Mars.","宇宙飞船正在飞往火星。"
extinguish,"熄灭， 扑灭； 消灭， 毁灭， 使破灭","He extinguished the fire.","他扑灭了火。"
vulnerable,"易受攻击的， 易受伤的","She is very vulnerable to criticism.","她很容易受到批评。"
preach,"布道， 讲道； 竭力鼓吹， 宣讲， 宣传； 说教","The priest preached a sermon on the importance of forgiveness.","牧师就宽恕的重要性布道。"
fibrous,"含纤维的； 纤维状的","Celery is a fibrous vegetable.","芹菜是一种富含纤维的蔬菜。"
recollection,"记忆力； 回忆， 记忆； 回想起来的事","I have a vivid recollection of that day.","我对那天记忆犹新。"
subjugate,"征服， 制伏， 使服从","The invaders subjugated the local population.","侵略者征服了当地居民。"
donate,"捐赠； 赠送","He donated a large sum of money to charity.","他向慈善机构捐赠了一大笔钱。"
deplete,"使枯竭， 耗尽","The war has depleted the country's resources.","战争耗尽了该国的资源。"
bonanza,"富矿带； 带来好运的事； 兴盛， 繁荣","The new oil discovery was a bonanza for the company.","新的石油发现对公司来说是一笔横财。"
statistic,"统计数字，统计资料；","The statistics show that the crime rate is falling.","统计数据显示犯罪率正在下降。"
nicotine,"尼古丁","Nicotine is a stimulant found in tobacco.","尼古丁是烟草中的一种兴奋剂。"
taboo,"忌讳的, 禁忌，忌讳；禁止，避讳","Sex is a taboo subject in many cultures.","在许多文化中，性是一个禁忌话题。"
mold,"霉菌；模型, 塑造","The cheese was covered in mold.","奶酪上长满了霉菌。"
bold,"大胆的； 冒失的； 粗体的； 醒目的","She is a bold and adventurous woman.","她是个大胆而富有冒险精神的女人。"
significant,"有重大意义的， 重要的， 显著的； 意味深长的","This is a significant discovery.","这是一个重大的发现。"
tentacle,"触角， 触须， 触手","The octopus has eight tentacles.","章鱼有八条触手。"
overlap,"交叠， 部分重叠, 重叠； 重叠的部分","The two circles overlap.","两个圆重叠。"
volunteer,"自愿做, 志愿的， 义务的, 志愿者；志愿军","I volunteered to help at the local hospital.","我自愿去当地医院帮忙。"
senate,"参议院； 上院","The Senate is the upper house of the United States Congress.","参议院是美国国会的上议院。"
assassinate,"暗杀， 行刺； 诋毁","The president was assassinated.","总统被暗杀了。"
crow,"啼叫， 打鸣； 得意洋洋, 乌鸦","The crow is a black bird.","乌鸦是黑色的鸟。"
bolt,"逃跑；闩上, 插销， 门闩； 闪电","He bolted the door.","他闩上了门。"
congressional,"立法机构的； 代表大会的； 国会的","He is a congressional candidate.","他是一位国会候选人。"
boon,"恩惠， 恩赐； 益处","The new bridge will be a boon to the local community.","新桥将给当地社区带来福音。"
novelty,"新奇， 新颖； 新奇的事物","The novelty of the new toy soon wore off.","新玩具的新鲜感很快就消失了。"
boom,"迅速发展，激增；发出低沉有力的声音, 激增， 繁荣； 繁荣昌盛期","The economy is booming.","经济正在蓬勃发展。"
abolish,"废止， 废除","Slavery was abolished in the United States in 1865.","美国于1865年废除了奴隶制。"
absence,"缺席； 缺乏","His absence was noted.","他的缺席被注意到了。"
attract,"吸引","The flowers attract bees.","花朵吸引蜜蜂。"
critique,"批评，评论, 写评论","He wrote a critique of the new movie.","他写了一篇关于新电影的评论。"
cautious,"小心的， 谨慎的","Be cautious when crossing the street.","过马路时要小心。"
recession,"衰退， 衰退时期， 萧条时期； 撤回， 退回","The economy is in a recession.","经济正处于衰退之中。"
situated,"坐落在…的； 处于…境地的","The hotel is situated in the city center.","酒店位于市中心。"
malicious,"怀有恶意的， 恶毒的","He made a malicious rumor about her.","他散布了一个关于她的恶意谣言。"
vigilance,"警戒， 警惕","We must maintain our vigilance against terrorism.","我们必须对恐怖主义保持警惕。"
ally,"结盟, 同盟国； 结盟者， 支持者","The United States is a close ally of the United Kingdom.","美国是英国的亲密盟友。"
concentric,"同心的","The target is made of concentric circles.","靶子是由同心圆组成的。"
mantle,"覆盖物； 披风， 斗篷； 纱罩； 【地】地幔","The Earth's mantle is the layer of the Earth between the crust and the core.","地幔是地球地壳和地核之间的地层。"
outrageous,"残暴的； 骇人的； 反常的， 过度的","The price of the tickets was outrageous.","票价高得离谱。"
abbreviate,"缩略， 缩写","'United States' is often abbreviated to 'U.S.'","'United States' 经常缩写为 'U.S.'。"
lavish,"大方的， 慷慨的； 大量的； 浪费的, 慷慨给予，滥用；浪费，挥霍","He is very lavish with his money.","他花钱很大方。"
substance,"物质； 主旨， 实质； 根据； 重要性","The substance of his speech was that we need to do more to protect the environment.","他演讲的主旨是，我们需要为保护环境做更多的事情。"
varnish,"上清漆, 清漆","The table has a beautiful varnish.","这张桌子有漂亮的清漆。"
tribal,"部落的， 宗族的； 种族的","The tribal chief is a very respected man.","部落首领是一位非常受人尊敬的人。"
bond,"黏合， 结合, 联结，黏结；债券；黏合剂；契约，合同","The two countries have a strong bond of friendship.","两国有着牢固的友谊纽带。"
momentum,"动量； 动力， 冲力； 势头","The campaign is gaining momentum.","竞选活动势头越来越猛。"
target,"目标，对象；靶子, 把…作为目标","The target of the investigation is the company's CEO.","调查的目标是公司的首席执行官。"
discourse,"讲述， 论述, 演讲； 论文； 话语","He gave a discourse on the importance of education.","他发表了关于教育重要性的演说。"
obstruct,"妨碍， 阻挠； 阻塞","The fallen tree is obstructing the road.","倒下的树堵塞了道路。"
grind,"打磨；磨，碾, 磨碎， 碾碎； 苦差事","He grinds his own coffee beans.","他自己磨咖啡豆。"
bony,"瘦骨嶙峋的； 似骨的； 多骨的","He is a bony man.","他是个骨瘦如柴的人。"
labyrinth,"迷宫； 错综复杂的事件","The old city is a labyrinth of narrow streets.","这座古城是一座由狭窄街道组成的迷宫。"
aquatic,"水生的； 水上的","Aquatic plants grow in water.","水生植物在水中生长。"
cape,"海角， 岬； 斗篷， 披肩","She wore a long black cape.","她穿着一件黑色的长斗篷。"
microprocessor,"微处理器","The microprocessor is the brain of a computer.","微处理器是计算机的大脑。"
delicate,"易损的； 微妙的； 精巧的； 娇弱的， 纤细的","The flower is very delicate.","这朵花很娇嫩。"
rebel,"造反， 起义， 反抗, 叛逆者， 起义者","The rebels were defeated by the army.","叛军被军队击败了。"
modeling,"立体感； 建模， 造型","She is a successful model.","她是个成功的模特。"
bounce,"弹起，反弹, 弹跳； 反弹力","The ball bounced off the wall.","球从墙上弹了回来。"
ammonia,"氨， 氨水","Ammonia is a colorless gas with a pungent smell.","氨是一种有刺激性气味的无色气体。"
crustal,"外壳的， 地壳的","The Earth's crustal plates are constantly moving.","地球的地壳板块在不断移动。"
tissue,"纸巾，面巾纸","I need a tissue to wipe my nose.","我需要一张纸巾擦鼻子。"
experimental,"实验的， 用于实验的","This is an experimental drug.","这是一种实验性药物。"
cart,"运货马车；手推车, 用车装运","He was pushing a cart full of groceries.","他推着一辆装满杂货的手推车。"
cast,"浇铸；投掷；投射；蜕, 铸件； 演员表， 全体演员； 投， 抛","The actors were well cast in the play.","演员们在这出戏里选得很好。"
anxious,"渴望的； 担忧的； 令人焦虑的","She was anxious about her exam results.","她为考试成绩感到焦虑。"
slice,"薄片；部分，份额, 把…切成片","I'd like a slice of cake, please.","请给我一片蛋糕。"
auditory,"耳的； 听觉的","The auditory nerve connects the ear to the brain.","听神经连接耳朵和大脑。"
frost,"结霜，蒙上霜, 霜； 霜冻； 严寒","The ground was covered with frost.","地上结了一层霜。"
larva,"〔昆虫的〕幼虫，幼体","The larva of a butterfly is called a caterpillar.","蝴蝶的幼虫叫毛毛虫。"
burrow,"挖掘，挖地洞；寻找，","The rabbit burrowed into the ground.","兔子钻进了地里。"
incline,"倾斜； 倾向于, 斜坡， 斜面","The road has a steep incline.","这条路坡度很陡。"
olfactory,"嗅觉的","The olfactory nerve is responsible for the sense of smell.","嗅神经负责嗅觉。"
elevate,"举起， 抬高； 提升职位； 使情绪高昂， 使兴高采烈","He was elevated to the position of CEO.","他被提升为首席执行官。"
designate,"已任命但尚未就职的, 命名；任命；指明，标示","He has been designated as the new leader.","他被指定为新领导人。"
slick,"光滑的； 熟练的； 圆滑的， 口齿伶俐的； 精巧的， 巧妙的","The road was slick with rain.","路面因雨而湿滑。"
oppressive,"压迫的， 压制的； 令人焦虑的","The government is oppressive.","政府是压迫性的。"
item,"项目， 条款； 一件商品； 一条， 一则","What is the next item on the agenda?","议程上的下一个项目是什么？"
canvas,"画布； 油画； 帆布","The tent is made of canvas.","帐篷是用帆布做的。"
superintendent,"主管， 负责人； 指挥者， 管理者； 警长","He is the superintendent of schools.","他是学监。"
invasive,"侵入的， 侵略的； 开刀的","This is an invasive species of plant.","这是一种入侵性植物。"
calculable,"可计算的； 能预测的； 可信的","The risks are calculable.","风险是可计算的。"
hollow,"空心的，中空的；凹陷的；空洞的，虚伪的；沉闷的，, 挖空， 凿空","The tree is hollow inside.","这棵树里面是空的。"
shipwright,"造船者， 造船工人； 修船工","The shipwright built a new boat.","造船工人造了一艘新船。"
epic,"史诗般的； 艰苦卓绝的； 壮丽的， 宏大的, 史诗；史诗般的电影；壮举","The movie is an epic about the Trojan War.","这部电影是关于特洛伊战争的史诗。"
downtown,"在市中心； 往市中心, 市中心的","I'm going downtown to do some shopping.","我要去市中心购物。"
rely,"依赖， 依靠； 信赖， 信任","You can rely on me.","你可以信赖我。"
moor,"停泊， 系泊, 沼泽；旷野，荒野","The boat was moored in the harbor.","船停泊在港口。"
slide,"滑动, 滑动； 滑坡， 滑道； 幻灯片","The children were sliding down the hill on a sled.","孩子们坐着雪橇从山上滑下来。"
hydrothermal,"热液的","Hydrothermal vents are found on the ocean floor.","热液喷口是在海底发现的。"
sticky,"黏的， 黏性的； 闷热的； 棘手的","My hands are sticky with honey.","我的手粘着蜂蜜。"
grill,"烧烤；拷问，盘问, 烤架","We grilled some burgers for dinner.","我们晚饭烤了些汉堡。"
care,"关心， 关怀； 介意； 担忧, 小心，谨慎；照看，照料；忧虑，焦虑","Take care of yourself.","照顾好你自己。"
pattern,"模式，方式；样式，图案；样品，样本, 仿制； 使形成， 促成","The dress has a beautiful pattern.","这件连衣裙的图案很漂亮。"
settle,"安定， 安顿， 定居； 结束， 解决； 决定， 确定； 平静下来； 支付， 结算； 飞落， 停留","They decided to settle in a small town.","他们决定在一个小镇定居下来。"
increment,"增加； 增量； 定期的加薪","The salary increases in annual increments.","工资每年递增。"
harsh,"恶劣的， 严酷的； 刺耳的； 粗糙的， 毛糙的","The punishment was too harsh.","惩罚太严厉了。"
smother,"使窒息而死； 厚厚地覆盖； 抑制， 扼杀； 把闷熄","She smothered the fire with a blanket.","她用毯子把火扑灭了。"
cramped,"狭小的， 狭窄的； 受限制的； 密小难认的","The room was cramped and crowded.","房间又小又挤。"
vehicle,"交通工具， 车辆； 工具， 手段","The car is a popular vehicle.","汽车是一种很受欢迎的交通工具。"
scrape,"刮掉，擦掉；发出刺耳的刮擦声；","She scraped the mud off her shoes.","她把鞋上的泥刮掉了。"
kiln,"窑， 炉","The pottery was fired in a kiln.","陶器是在窑里烧制的。"
bleak,"阴冷的； 无望的， 令人沮丧的； 乏味的； 荒凉的","The future looks bleak.","前途渺茫。"
meteorological,"气象学的； 气象的","The meteorological data is collected from weather stations around the world.","气象数据是从世界各地的气象站收集的。"
cushion,"起缓冲作用, 垫子","The cushion on the chair is very soft.","椅子上的垫子很软。"
glorious,"壮丽的， 辉煌的； 光荣的； 令人愉快的， 极好的","It was a glorious day.","那是美好的一天。"
bilateral,"有两边的； 双边的","The two countries signed a bilateral agreement.","两国签署了双边协议。"
plateau,"保持稳定水平, 高原；稳定期，停滞期","The price of oil has reached a plateau.","石油价格已达到稳定水平。"
aptitude,"适合， 恰当； 天资， 才能， 资质","She has an aptitude for languages.","她有语言天赋。"
daisy,"雏菊； 一流的人物","The field was full of daisies.","田野里开满了雏菊。"
stress,"强调； 重读； 焦虑不安, 压力；强调；精神压力，紧张；重音，重读","He is under a lot of stress at work.","他工作压力很大。"
reliance,"依靠， 依赖； 信任","The company has a heavy reliance on its foreign markets.","这家公司严重依赖国外市场。"
display,"陈列； 展示； 显示","The museum has a large display of ancient artifacts.","博物馆里陈列着大量古代文物。"
gnaw,"啃， 咬","The dog was gnawing on a bone.","狗在啃骨头。"
disorder,"混乱， 凌乱； 动乱， 骚乱； 失调， 紊乱","The room was in a state of disorder.","房间里一片混乱。"
aggravate,"恶化， 加重； 激怒","His condition was aggravated by the cold weather.","他的病情因寒冷的天气而加重。"
disquiet,"不安，忧虑, 不安， 忧虑","There is a growing disquiet about the state of the economy.","人们对经济状况越来越感到不安。"
addictive,"使人上瘾的； 使人沉醉的， 醉心的","Cigarettes are highly addictive.","香烟很容易上瘾。"
yarn,"纱， 纱线； 故事","She was knitting with a ball of yarn.","她用一团纱线在织东西。"
spurn,"拒绝； 摈弃","She spurned his advances.","她拒绝了他的追求。"
orchid,"兰， 兰花","The orchid is a beautiful flower.","兰花是一种美丽的花。"
dairy,"乳品的, 牛奶场；乳品店；奶制品","I buy milk from the dairy.","我从牛奶场买牛奶。"
plaque,"匾额； 牙斑","He has a plaque on his wall from his old school.","他墙上挂着一块母校的牌匾。"
membrane,"薄膜； 细胞膜","The cell membrane controls what enters and leaves the cell.","细胞膜控制着细胞的进出。"
mature,"成熟的；","He is a mature young man.","他是个成熟的年轻人。"
scavenger,"捡破烂的人， 拾荒者； 食腐动物","Vultures are scavengers.","秃鹫是食腐动物。"
alleviate,"减轻， 缓解， 缓和","This medicine will alleviate the pain.","这种药可以减轻疼痛。"
talent,"天赋； 才干； 人才","She has a talent for music.","她有音乐天赋。"
scoff,"嘲笑， 讥笑","He scoffed at my idea.","他嘲笑我的想法。"
sacrificial,"供奉的， 献祭的， 牺牲的","The lamb was a sacrificial offering.","羔羊是祭品。"
factual,"实际的， 真实的， 事实的","The report is based on factual evidence.","这份报告是基于事实证据的。"
negotiate,"谈判， 商议； 商定， 达成； 通过， 越过","The two sides are negotiating a peace treaty.","双方正在谈判一项和平条约。"
moth,"蛾","A moth is a type of insect that is similar to a butterfly.","蛾是一种类似于蝴蝶的昆虫。"
germ,"微生物， 细菌； 萌芽","Wash your hands to get rid of the germs.","洗手以去除细菌。"
shatter,"粉碎， 破碎； 破灭； 散开， 吹散； 给予极大打击","The window shattered into a thousand pieces.","窗户碎成了一千块。"
credentialism,"文凭主义","Credentialism is the belief that formal qualifications are the best measure of a person's ability.","文凭主义认为，正式的资格是衡量一个人能力的最佳标准。"
glimpse,"一看，一瞥, 瞥见","I caught a glimpse of her as she walked by.","她走过时我瞥见了她一眼。"
moss,"苔藓","The rocks were covered with moss.","岩石上长满了苔藓。"
detective,"侦探的, 侦探，私人侦探","Sherlock Holmes is a famous detective.","夏洛克·福尔摩斯是一位著名的侦探。"
transfer,"转移；转学；转让；换乘, 转移； 转学； 转让； 换乘","I need to transfer some money to my savings account.","我需要转一些钱到我的储蓄账户。"
resin,"树脂","Resin is a sticky substance that is produced by some trees.","树脂是某些树木产生的一种粘性物质。"
affection,"喜爱，钟爱；","She has a lot of affection for her grandchildren.","她非常疼爱她的孙子孙女。"
diversion,"消遣， 娱乐； 转移， 转换","What do you do for diversion?","你有什么消遣活动？"
omit,"省略， 删去； 遗漏， 忽略","You can omit this question if you like.","如果你愿意，可以省略这个问题。"
courteous,"谦恭的， 有礼貌的","He is a very courteous young man.","他是个非常有礼貌的年轻人。"
limitation,"限制； 局限性","There is a limitation on the number of people who can attend the event.","参加活动的人数有限制。"
sponsor,"主办；赞助, 发起者； 赞助者","The company is a major sponsor of the event.","这家公司是这次活动的主要赞助商。"
jog,"慢跑； 轻轻触碰","I go for a jog every morning.","我每天早上都去慢跑。"
ascertain,"弄清， 查明","We need to ascertain the cause of the accident.","我们需要查明事故的原因。"
insert,"插入","Insert the key into the lock.","把钥匙插入锁中。"
jot,"草草记下， 匆匆记下","I jotted down her phone number.","我草草记下了她的电话号码。"
Neolithic,"新石器时代的","The Neolithic period was a time of great change in human history.","新石器时代是人类历史上一个发生巨大变化的时期。"
highlight,"强调，突出；以强烈光线照射, 最精彩部分","The highlight of my trip was visiting the Grand Canyon.","我旅行的亮点是参观大峡谷。"
database,"数据库","The company has a large database of customers.","这家公司有一个庞大的客户数据库。"
sac,"囊， 液囊","The sac contains the eggs of the insect.","这个囊里装着昆虫的卵。"
patient,"有耐心的，能忍耐的, 病人， 患者","The doctor is with a patient.","医生正在看病。"
reject,"拒绝， 抵制； 抛弃， 摈弃， ， 丢弃； 拒收， 不录用； 排斥, 被拒货品， 不合格产品","He rejected my offer.","他拒绝了我的提议。"
sheer,"垂直地，陡峭地, 急转， 偏离, 陡峭的；完全的，十足的，全然的；绝对的；极薄的","The cliff was a sheer drop.","悬崖是垂直的。"
imitation,"模仿， 仿效； 仿制； 仿造品","This is an imitation of a famous painting.","这是对一幅名画的模仿。"
compliment,"赞美， 称赞, 赞美；","He complimented her on her new dress.","他称赞她的新衣服。"
miracle,"奇事， 奇迹","It's a miracle that he survived the accident.","他在事故中幸存下来真是个奇迹。"
rinse,"冲洗，漂洗，冲刷, 漂洗， 冲洗， 洗涤； 染发剂","Rinse the dishes with clean water.","用清水冲洗盘子。"
amount,"总计, 总额","The total amount is $100.","总金额是100美元。"
comply,"服从； 遵守","You must comply with the rules.","你必须遵守规则。"
sap,"使衰竭；削弱，逐渐破坏, 液， 汁； 精力； 笨蛋","The long illness sapped her strength.","长期的疾病耗尽了她的精力。"
spellbind,"用妖术迷惑； 迷住， 使入迷","The audience was spellbound by his performance.","观众被他的表演迷住了。"
nectar,"花蜜； 甘美的饮料， 琼浆玉液","Bees collect nectar from flowers.","蜜蜂从花中采集花蜜。"
feudal,"封建的","Feudal society was based on a system of land ownership.","封建社会建立在土地所有制的基础上。"
kingdom,"王国； 领域， 界","The United Kingdom is a kingdom.","联合王国是一个王国。"
spread,"展开；蔓延，扩散；散布；涂，敷, 传播， 蔓延； 涉及幅度， 活动范围","The news spread quickly.","消息迅速传开。"
puppet,"木偶； 玩偶； 傀儡， 受人操纵的人","He is a puppet of the government.","他是政府的傀儡。"
educated,"受过教育的， 有教养的","She is an educated woman.","她是一位受过教育的女人。"
favor,"帮助； 赞同， 支持； 偏爱","Can you do me a favor?","你能帮我个忙吗？"
latter,"后面的，后半期的；后者的, 后者","Of the two options, I prefer the latter.","在这两个选择中，我更喜欢后者。"
clinic,"门诊部， 诊所","I have an appointment at the clinic.","我在诊所有个约会。"
affiliate,"使隶属于, 分公司","The company is affiliated with a larger corporation.","这家公司隶属于一家更大的公司。"
simply,"简单地， 简明地； 简直； 仅仅， 只； 朴素地， 简朴地","I'm simply telling you the truth.","我只是在告诉你真相。"
recessive,"隐性的","Blue eyes are a recessive trait.","蓝眼睛是隐性特征。"
equivalent,"相同的； 相当的, 对等物；等价物","This is the equivalent of a week's salary.","这相当于一周的薪水。"
momentary,"片刻的， 瞬间的， 暂时的","There was a momentary pause in the conversation.","谈话中出现了片刻的停顿。"
hypocritical,"伪善的， 虚伪的","It's hypocritical of him to criticize others for the same things he does himself.","他批评别人做他自己也做同样的事情，这是虚伪的。"
constricted,"狭窄的； 收缩的； 抑制的， 约束的","The snake's constricted its prey.","蛇勒死了它的猎物。"
sensational,"轰动性的， 引起哗然的， 耸人听闻的； 〈口〉极好的， 绝妙的","The news was sensational.","这个消息轰动一时。"
canoe,"乘独木舟，划独木舟, 独木舟","We went canoeing on the lake.","我们去湖上划独木舟。"
wedge,"楔子；楔形物, ■入， 塞入","He used a wedge to split the log.","他用楔子劈开了圆木。"
alienate,"使疏远， 使不友好； 转让， 让渡","His behavior alienated his friends.","他的行为疏远了他的朋友。"
awake,"唤醒；醒；觉醒，醒悟, 醒着的； 警觉的","I was awake all night.","我整夜没睡。"
plague,"困扰，使苦恼；纠缠, 鼠疫； 传染病； 祸患， 灾害","The city was hit by a plague.","这座城市遭受了一场瘟疫。"
perpetual,"连续不断的； 永久的， 长期的","He seems to be in a perpetual state of confusion.","他似乎一直处于混乱状态。"
retrospect,"回顾， 反顾","In retrospect, I think I made the right decision.","回想起来，我认为我做出了正确的决定。"
fascinate,"深深吸引， 迷住","I was fascinated by his story.","我被他的故事迷住了。"
offer,"提供；自愿给予；提出，提议, 提议； 报价， 出价； 特价","He offered me a job.","他给了我一份工作。"
diplomatic,"外交的， 从事外交的； 有策略的， 有手腕的， 老练的","He is a skilled diplomat.","他是一位熟练的外交家。"
projector,"放映机， 幻灯机， 投影仪","We used a projector to show the movie.","我们用放映机放映电影。"
draft,"供役使的, 草图，草稿；汇票；气流, 起草；征募，选派","I have a draft of my speech.","我有一份演讲稿的草稿。"
loath,"不情愿的， 勉强的","I'm loath to admit that I was wrong.","我不愿承认我错了。"
complex,"合成的， 综合的； 复杂的， 错综的， 难以理解的, 建筑群； 综合体， 集合体； 情结","The problem is very complex.","这个问题非常复杂。"
humidity,"湿度； 潮湿","The humidity is very high today.","今天湿度很高。"
fluid,"液体的； 流动的, 液体，流体","The human body is mostly made of fluid.","人体大部分是由液体组成的。"
pamphlet,"小册子","He was handing out pamphlets on the street.","他在街上分发小册子。"
healthful,"有益健康的","A healthful diet is important for good health.","健康的饮食对身体健康很重要。"
posit,"安排； 假定","He posited that the Earth is round.","他假定地球是圆的。"
ornate,"华丽的， 豪华的","The palace is very ornate.","宫殿非常华丽。"
metropolis,"首府； 大都市","New York is a major metropolis.","纽约是一个大都市。"
documentation,"文件； 归档， 文献记录","Please provide the necessary documentation.","请提供必要的文件。"
proliferate,"激增， 迅速繁殖","The weeds have proliferated in the garden.","花园里杂草丛生。"
personal,"个人的， 私人的； 亲自的","This is a personal matter.","这是私事。"
plastic,"塑料的； 可塑的； 做作的， 虚伪的, 塑料","The toy is made of plastic.","这个玩具是塑料的。"
delay,"耽搁，延迟, 耽搁， 延迟","The flight was delayed due to bad weather.","由于天气不好，航班延误了。"
onslaught,"冲击； 攻击， 猛攻","The army launched an onslaught against the enemy.","军队向敌人发起了猛攻。"
transient,"短暂的， 转瞬即逝的； 临时的","The happiness was transient.","幸福是短暂的。"
disrepute,"坏名声， 不光彩","The company has fallen into disrepute.","这家公司名声扫地。"
plank,"木板； 政策要点， 政纲的核心","He walked the plank.","他走上了跳板。"
heyday,"全盛期","In its heyday, the company was the largest in the world.","在其全盛时期，这家公司是世界上最大的公司。"
sponge,"用海绵擦， 揩, 海绵；寄生虫","She used a sponge to clean the dishes.","她用海绵洗碗。"
deal,"处理， 对付； 给予； 做买卖， 经营, 交易，买卖；协议","I'll deal with this problem later.","我稍后再处理这个问题。"
spaghetti,"意大利式细面条","I had spaghetti for dinner.","我晚饭吃意大利面。"
insulate,"使隔离， 使隔绝","The house is well insulated.","这所房子隔热很好。"
scheme,"密谋， 秘密策划， 图谋, 计划，方案；阴谋；体系，体制","He came up with a clever scheme to make money.","他想出了一个赚钱的聪明计划。"
affect,"影响； 感染","His decision will affect us all.","他的决定将影响我们所有人。"
drain,"流走，流出；使耗尽, 下水道， 排水沟； 排放； 消耗","The water drained away quickly.","水很快就排干了。"
smoothly,"顺利地； 平稳地； 平静地","The car runs smoothly.","这辆车开得很平稳。"
isolate,"使隔离， 使孤立","He was isolated from the other prisoners.","他被与其他囚犯隔离。"
civil,"市民的， 公民的， 平民的； 民事的； 国家的， 政府的； 文明的， 有教养的","This is a civil matter, not a criminal one.","这是民事案件，不是刑事案件。"
subsequent,"随后的； 并发的","Subsequent events proved him right.","后来的事证明他是对的。"
indicate,"表明， 显示； 指出， 指示； 象征， 预示； 暗示， 间接提及","The red light indicates that the machine is on.","红灯表示机器开着。"
metabolic,"新陈代谢的","The metabolic rate is the rate at which the body uses energy.","新陈代谢率是身体使用能量的速度。"
completion,"完成， 实现； 结束","The completion of the project is scheduled for next year.","该项目预计明年完成。"
contain,"包含， 容纳； 控制； 防止…蔓延","The box contains a number of items.","盒子里有许多东西。"
litter,"乱扔； 使凌乱, 废弃物，垃圾；一窝幼崽","Don't litter the streets.","不要乱扔垃圾。"
sew,"缝， 做针线活； 缝补， 缝上","She sewed a button on her shirt.","她给衬衫缝了一颗纽扣。"
oval,"卵形的，椭圆形的, 卵形， 椭圆形","The table is oval in shape.","这张桌子是椭圆形的。"
column,"专栏； 圆柱， 支柱； 纵队","He writes a weekly column for the newspaper.","他每周为报纸写一个专栏。"
indigent,"贫困的， 贫穷的","The charity helps indigent families.","这家慈善机构帮助贫困家庭。"
